timestamp,open,high,low,close,vol,start
2019-03-14 13:38:18.757,14310,14315,14295,14300,70273,2019-03-14 13:37:29.121
2019-03-14 13:39:46.523,14300,14310,14295,14310,74446,2019-03-14 13:38:18.757
2019-03-14 13:41:15.501,14310,14315,14300,14315,70692,2019-03-14 13:39:46.523
2019-03-14 13:42:35.640,14315,14325,14310,14315,70052,2019-03-14 13:41:15.501
2019-03-14 13:43:39.975,14315,14335,14310,14325,73998,2019-03-14 13:42:35.640
2019-03-14 13:45:35.439,14325,14335,14315,14335,76413,2019-03-14 13:43:39.975
2019-03-14 13:46:56.312,14335,14350,14330,14340,70195,2019-03-14 13:45:35.439
2019-03-14 13:48:19.724,14340,14345,14320,14325,70693,2019-03-14 13:46:56.312
2019-03-14 13:49:41.387,14325,14330,14300,14300,70714,2019-03-14 13:48:19.724
2019-03-14 13:50:58.201,14300,14315,14290,14290,71033,2019-03-14 13:49:41.387
2019-03-14 13:53:08.557,14290,14305,14285,14300,70068,2019-03-14 13:50:58.201
2019-03-14 13:54:54.711,14300,14300,14255,14260,71124,2019-03-14 13:53:08.557
2019-03-14 13:57:29.009,14260,14285,14255,14255,71440,2019-03-14 13:54:54.711
2019-03-14 13:59:43.210,14255,14270,14230,14235,74168,2019-03-14 13:57:29.009
2019-03-14 14:01:19.089,14235,14250,14225,14240,70892,2019-03-14 13:59:43.210
2019-03-14 14:03:06.776,14240,14250,14220,14230,70955,2019-03-14 14:01:19.089
2019-03-14 14:04:13.694,14230,14255,14215,14220,70281,2019-03-14 14:03:06.776
2019-03-14 14:05:18.396,14220,14225,14205,14205,70635,2019-03-14 14:04:13.694
2019-03-14 14:06:14.615,14205,14210,14190,14195,70485,2019-03-14 14:05:18.396
2019-03-14 14:07:58.073,14195,14225,14190,14215,71256,2019-03-14 14:06:14.615
2019-03-14 14:09:59.511,14215,14220,14190,14200,72553,2019-03-14 14:07:58.073
2019-03-14 14:11:42.303,14200,14235,14195,14230,70334,2019-03-14 14:09:59.511
2019-03-14 14:13:54.523,14230,14245,14225,14235,70972,2019-03-14 14:11:42.303
2019-03-14 14:15:52.669,14235,14250,14225,14235,70263,2019-03-14 14:13:54.523
2019-03-14 14:19:37.876,14235,14245,14225,14225,71866,2019-03-14 14:15:52.669
2019-03-14 14:21:34.780,14225,14230,14210,14225,70356,2019-03-14 14:19:37.876
2019-03-14 14:24:08.209,14225,14240,14220,14230,71451,2019-03-14 14:21:34.780
2019-03-14 14:25:46.689,14230,14255,14230,14255,70407,2019-03-14 14:24:08.209
2019-03-14 14:27:59.303,14255,14255,14235,14235,70349,2019-03-14 14:25:46.689
2019-03-14 14:30:39.489,14235,14250,14230,14240,72584,2019-03-14 14:27:59.303
2019-03-14 14:33:02.688,14240,14245,14220,14235,70864,2019-03-14 14:30:39.489
2019-03-14 14:35:29.396,14235,14250,14230,14240,71360,2019-03-14 14:33:02.688
2019-03-14 14:37:19.528,14240,14240,14215,14215,70556,2019-03-14 14:35:29.396
2019-03-14 14:39:41.589,14215,14230,14210,14220,70426,2019-03-14 14:37:19.528
2019-03-14 14:42:29.140,14220,14230,14215,14220,70553,2019-03-14 14:39:41.589
2019-03-14 14:43:13.224,14220,14240,14215,14230,70298,2019-03-14 14:42:29.140
2019-03-14 14:44:21.547,14230,14240,14215,14215,71097,2019-03-14 14:43:13.224
2019-03-14 14:45:56.337,14215,14235,14215,14225,70637,2019-03-14 14:44:21.547
2019-03-14 14:47:33.757,14225,14230,14215,14225,70518,2019-03-14 14:45:56.337
2019-03-14 14:49:08.495,14225,14230,14210,14220,70414,2019-03-14 14:47:33.757
2019-03-14 14:51:22.664,14220,14225,14210,14220,74716,2019-03-14 14:49:08.495
2019-03-14 14:52:13.052,14220,14220,14200,14200,77447,2019-03-14 14:51:22.664
2019-03-14 14:52:45.266,14200,14210,14175,14175,72222,2019-03-14 14:52:13.052
2019-03-14 14:54:03.661,14175,14190,14170,14180,70719,2019-03-14 14:52:45.266
2019-03-14 14:55:45.439,14180,14185,14170,14175,70655,2019-03-14 14:54:03.661
2019-03-14 14:56:59.410,14175,14195,14170,14180,75532,2019-03-14 14:55:45.439
2019-03-14 14:57:51.756,14180,14210,14180,14195,70476,2019-03-14 14:56:59.410
2019-03-14 14:59:30.443,14195,14205,14185,14195,70457,2019-03-14 14:57:51.756
2019-03-14 15:00:42.971,14195,14195,14175,14175,70927,2019-03-14 14:59:30.443
2019-03-14 15:01:56.546,14175,14180,14165,14180,70773,2019-03-14 15:00:42.971
2019-03-14 15:03:14.988,14180,14180,14165,14170,74642,2019-03-14 15:01:56.546
2019-03-14 15:04:02.963,14170,14175,14145,14150,71944,2019-03-14 15:03:14.988
2019-03-14 15:05:02.068,14150,14165,14140,14160,71302,2019-03-14 15:04:02.963
2019-03-14 15:06:48.105,14160,14185,14155,14165,71961,2019-03-14 15:05:02.068
2019-03-14 15:08:32.876,14165,14175,14160,14165,70733,2019-03-14 15:06:48.105
2019-03-14 15:10:20.526,14165,14170,14145,14145,70920,2019-03-14 15:08:32.876
2019-03-14 15:10:55.278,14145,14150,14125,14125,75562,2019-03-14 15:10:20.526
2019-03-14 15:11:49.574,14125,14130,14100,14100,90139,2019-03-14 15:10:55.278
2019-03-14 15:12:30.952,14100,14105,14065,14070,71192,2019-03-14 15:11:49.574
2019-03-14 15:13:29.378,14070,14080,14055,14065,71924,2019-03-14 15:12:30.952
2019-03-14 15:14:15.178,14065,14075,14050,14050,72011,2019-03-14 15:13:29.378
2019-03-14 15:15:00.609,14050,14055,14020,14040,71960,2019-03-14 15:14:15.178
2019-03-14 15:15:53.788,14040,14050,14025,14035,71543,2019-03-14 15:15:00.609
2019-03-14 15:17:35.332,14035,14050,14035,14035,72760,2019-03-14 15:15:53.788
2019-03-14 15:18:38.589,14035,14050,14035,14050,71443,2019-03-14 15:17:35.332
2019-03-14 15:19:38.222,14050,14085,14045,14075,71342,2019-03-14 15:18:38.589
